Trip_ID,Vehicle_ID,Driver_ID,Manufacturer,Model,Registration_No,Battery_Capacity_kWh,Current_Battery_%,Battery_Remaining_%,Expected_Range_km,Status,Date_Time,Start_Time,Distance_km,Avg_Speed_kmph,Revenue,Electricity_Cost,Maintenance_Cost,Overspeed_Count
TRIP-107950,EV-1050,DRV-5050,Tata,Nexon EV,REG-53YA-8703,40,79,79,264,Charging,2026-06-13 00:57:46,01:33,0.0,0.0,0.0,21.47,0.0,0
TRIP-107951,EV-1004,DRV-5004,Tata,Punch EV,REG-40RF-3948,25,95,95,377,Running,2026-04-03 23:10:07,07:33,132.22,55.2,259.56,0.0,0.0,3
TRIP-107952,EV-1047,DRV-5047,BYD,Atto 3,REG-57KE-2952,50,68,68,250,Garage,2026-02-18 07:24:16,03:13,0.0,0.0,0.0,0.0,178.95,0
TRIP-107953,EV-1045,DRV-5045,Tata,Punch EV,REG-82MR-9608,25,76,76,251,Running,2026-04-06 00:00:30,05:46,128.31,73.1,211.68,0.0,0.0,0
TRIP-107954,EV-1002,DRV-5002,Tata,Nexon EV,REG-75QU-8605,40,10,10,36,Garage,2026-02-06 16:53:04,18:23,0.0,0.0,0.0,0.0,0.0,0
TRIP-107955,EV-1046,DRV-5046,Tata,Punch EV,REG-57GE-9327,25,19,19,82,Garage,2026-05-28 07:32:31,11:51,0.0,0.0,0.0,0.0,175.1,0
TRIP-107956,EV-1023,DRV-5023,BYD,Seal,REG-18BR-1542,82,26,26,94,Running,2026-02-07 15:46:46,06:05,42.32,34.8,89.19,0.0,0.0,1
TRIP-107957,EV-1023,DRV-5023,BYD,Seal,REG-18BR-1542,82,68,68,270,Running,2026-08-05 22:34:25,10:43,96.66,45.3,132.58,0.0,0.0,2
TRIP-107958,EV-1014,DRV-5014,Hyundai,Kona EV,REG-81FF-2854,48,46,46,172,Garage,2026-09-06 04:30:09,00:31,0.0,0.0,0.0,0.0,0.0,0
TRIP-107959,EV-1019,DRV-5019,Hyundai,Ioniq 5,REG-60LM-9597,77,29,29,100,Garage,2026-09-03 02:54:52,19:56,0.0,0.0,0.0,0.0,0.0,0
TRIP-107960,EV-1002,DRV-5002,Tata,Nexon EV,REG-75QU-8605,40,46,46,177,Running,2026-06-17 06:32:04,19:59,145.16,44.0,264.13,0.0,43.16,0
TRIP-107961,EV-1027,DRV-5027,Tata,Nexon EV,REG-61QY-8785,40,73,73,246,Charging,2026-11-17 10:50:25,18:58,0.0,0.0,0.0,10.0,0.0,0
TRIP-107962,EV-1038,DRV-5038,BYD,Atto 3,REG-44OG-8515,50,67,67,231,Garage,2026-10-19 11:14:49,21:08,0.0,0.0,0.0,0.0,0.0,0
TRIP-107963,EV-1013,DRV-5013,Tata,Punch EV,REG-94KU-9544,25,82,82,302,Running,2026-05-23 23:54:38,05:21,148.48,52.8,327.9,0.0,0.0,0
TRIP-107964,EV-1005,DRV-5005,BYD,Atto 3,REG-37LD-8792,50,41,41,174,Running,2026-10-16 04:12:09,12:04,32.17,44.4,49.13,0.0,0.0,0
TRIP-107965,EV-1049,DRV-5049,Kia,EV6,REG-53ZC-7587,77,37,37,155,Running,2026-12-01 16:31:26,06:05,87.88,57.3,106.29,0.0,0.0,0
TRIP-107966,EV-1022,DRV-5022,Kia,EV9,REG-24VD-8275,100,84,84,294,Running,2026-04-04 12:12:37,02:05,163.36,70.8,211.73,0.0,0.0,0
TRIP-107967,EV-1003,DRV-5003,Tesla,Model 3,REG-34KD-3097,60,9,9,33,Charging,2026-03-25 05:10:30,11:59,0.0,0.0,0.0,23.76,0.0,0
TRIP-107968,EV-1031,DRV-5031,Tesla,Model Y,REG-35HH-1401,75,11,11,40,Garage,2026-08-14 18:11:11,21:12,0.0,0.0,0.0,0.0,0.0,0
TRIP-107969,EV-1048,DRV-5048,Tata,Nexon EV,REG-64CK-1324,40,89,89,327,Garage,2026-09-11 13:07:32,03:48,0.0,0.0,0.0,0.0,0.0,0
TRIP-107970,EV-1010,DRV-5010,Hyundai,Ioniq 5,REG-46HO-5814,77,69,69,286,Garage,2026-06-01 01:45:06,10:56,0.0,0.0,0.0,0.0,0.0,0
TRIP-107971,EV-1039,DRV-5039,Hyundai,Ioniq 5,REG-70OW-2063,77,38,38,125,Garage,2026-10-04 11:26:30,18:03,0.0,0.0,0.0,0.0,0.0,0
TRIP-107972,EV-1014,DRV-5014,Hyundai,Kona EV,REG-81FF-2854,48,69,69,292,Running,2026-01-18 10:43:44,04:14,164.59,58.6,345.44,0.0,0.0,0
TRIP-107973,EV-1023,DRV-5023,BYD,Seal,REG-18BR-1542,82,11,11,36,Garage,2026-12-30 01:06:07,01:04,0.0,0.0,0.0,0.0,0.0,0
TRIP-107974,EV-1014,DRV-5014,Hyundai,Kona EV,REG-81FF-2854,48,45,45,167,Running,2026-02-14 08:24:45,18:19,132.62,43.7,263.8,0.0,0.0,0
TRIP-107975,EV-1047,DRV-5047,BYD,Atto 3,REG-57KE-2952,50,28,28,101,Garage,2026-10-20 21:45:40,20:38,0.0,0.0,0.0,0.0,0.0,0
TRIP-107976,EV-1018,DRV-5018,Hyundai,Kona EV,REG-61RQ-8391,48,21,21,90,Charging,2026-07-15 12:46:51,10:23,0.0,0.0,0.0,27.03,0.0,0
TRIP-107977,EV-1017,DRV-5017,BYD,Atto 3,REG-40XE-9091,50,28,28,109,Running,2026-02-25 15:37:07,12:17,91.82,62.3,221.48,0.0,0.0,0
TRIP-107978,EV-1047,DRV-5047,BYD,Atto 3,REG-57KE-2952,50,74,74,320,Running,2026-02-01 15:55:02,08:18,172.66,68.9,270.4,0.0,0.0,0
TRIP-107979,EV-1004,DRV-5004,Tata,Punch EV,REG-40RF-3948,25,46,46,156,Running,2026-10-12 00:58:47,17:07,146.37,62.2,313.0,0.0,0.0,0
TRIP-107980,EV-1037,DRV-5037,Tesla,Model Y,REG-46CV-5665,75,67,67,258,Garage,2026-04-22 03:46:08,07:18,0.0,0.0,0.0,0.0,0.0,0
TRIP-107981,EV-1009,DRV-5009,Kia,EV9,REG-95ME-4405,100,39,39,150,Charging,2026-01-06 09:15:58,16:28,0.0,0.0,0.0,19.89,0.0,0
TRIP-107982,EV-1045,DRV-5045,Tata,Punch EV,REG-82MR-9608,25,26,26,106,Running,2026-07-05 22:57:08,12:29,129.73,64.3,169.63,0.0,0.0,0
TRIP-107983,EV-1047,DRV-5047,BYD,Atto 3,REG-57KE-2952,50,61,61,255,Running,2026-03-19 10:01:37,07:49,134.89,72.9,211.22,0.0,0.0,0
TRIP-107984,EV-1010,DRV-5010,Hyundai,Ioniq 5,REG-46HO-5814,77,87,87,305,Running,2026-04-27 21:09:27,19:48,39.88,72.3,65.04,0.0,0.0,0
TRIP-107985,EV-1012,DRV-5012,Kia,EV6,REG-11XL-6570,77,20,20,86,Garage,2026-07-27 05:33:51,00:58,0.0,0.0,0.0,0.0,0.0,0
TRIP-107986,EV-1017,DRV-5017,BYD,Atto 3,REG-40XE-9091,50,43,43,176,Charging,2026-07-01 19:57:52,14:39,0.0,0.0,0.0,21.21,0.0,0
TRIP-107987,EV-1030,DRV-5030,Hyundai,Kona EV,REG-22GX-1920,48,41,41,170,Running,2026-08-05 15:50:24,16:53,106.69,48.9,157.23,0.0,18.3,0
TRIP-107988,EV-1007,DRV-5007,BYD,Atto 3,REG-87OO-4398,50,61,61,226,Charging,2026-02-13 11:24:58,16:34,0.0,0.0,0.0,17.87,0.0,0
TRIP-107989,EV-1002,DRV-5002,Tata,Nexon EV,REG-75QU-8605,40,17,17,70,Garage,2026-04-27 08:30:57,20:27,0.0,0.0,0.0,0.0,0.0,0
TRIP-107990,EV-1029,DRV-5029,Tesla,Model Y,REG-83XL-4438,75,76,76,291,Running,2026-08-08 18:19:04,01:07,17.86,54.7,24.4,0.0,0.0,0
TRIP-107991,EV-1005,DRV-5005,BYD,Atto 3,REG-37LD-8792,50,80,80,290,Running,2026-11-14 14:50:56,23:53,138.98,51.1,217.25,0.0,22.01,0
TRIP-107992,EV-1016,DRV-5016,BYD,Atto 3,REG-98NB-1442,50,64,64,217,Running,2026-09-01 20:36:51,18:10,97.11,34.8,226.48,0.0,13.78,0
TRIP-107993,EV-1018,DRV-5018,Hyundai,Kona EV,REG-61RQ-8391,48,32,32,121,Running,2026-12-01 17:23:01,15:11,124.75,37.6,261.0,0.0,0.0,0
TRIP-107994,EV-1026,DRV-5026,Hyundai,Kona EV,REG-79NH-2684,48,57,57,250,Garage,2026-04-14 18:05:45,11:56,0.0,0.0,0.0,0.0,0.0,0
TRIP-107995,EV-1029,DRV-5029,Tesla,Model Y,REG-83XL-4438,75,31,31,133,Charging,2026-01-14 11:38:53,22:42,0.0,0.0,0.0,29.69,0.0,0
TRIP-107996,EV-1012,DRV-5012,Kia,EV6,REG-11XL-6570,77,46,46,156,Garage,2026-01-22 02:15:36,12:46,0.0,0.0,0.0,0.0,0.0,0
TRIP-107997,EV-1027,DRV-5027,Tata,Nexon EV,REG-61QY-8785,40,28,28,109,Running,2026-04-12 19:52:26,10:24,101.8,71.4,135.29,0.0,0.0,0
TRIP-107998,EV-1036,DRV-5036,Kia,EV9,REG-16VV-9291,100,61,61,203,Charging,2026-09-29 13:10:15,00:49,0.0,0.0,0.0,17.84,0.0,0
TRIP-107999,EV-1033,DRV-5033,Kia,EV6,REG-21AH-8788,77,67,67,274,Running,2026-08-22 19:44:36,12:32,166.54,47.9,327.44,0.0,0.0,0
TRIP-108000,EV-1042,DRV-5042,Hyundai,Kona EV,REG-51WT-9670,48,61,61,245,Running,2026-04-19 17:05:19,15:11,92.14,65.7,133.6,0.0,0.0,1
TRIP-108001,EV-1020,DRV-5020,Tesla,Model Y,REG-70HS-3349,75,46,46,178,Charging,2026-04-20 05:35:24,00:06,0.0,0.0,0.0,13.81,0.0,0
TRIP-108002,EV-1001,DRV-5001,Tata,Punch EV,REG-67ZP-2128,25,59,59,233,Running,2026-10-04 15:43:22,05:42,27.68,60.4,56.48,0.0,0.0,0
TRIP-108003,EV-1020,DRV-5020,Tesla,Model Y,REG-70HS-3349,75,17,17,68,Garage,2026-11-24 02:10:37,01:31,0.0,0.0,0.0,0.0,0.0,0
TRIP-108004,EV-1022,DRV-5022,Kia,EV9,REG-24VD-8275,100,35,35,126,Charging,2026-01-30 11:07:11,00:01,0.0,0.0,0.0,32.46,0.0,0
TRIP-108005,EV-1012,DRV-5012,Kia,EV6,REG-11XL-6570,77,78,78,324,Garage,2026-01-29 23:23:00,01:05,0.0,0.0,0.0,0.0,0.0,0
TRIP-108006,EV-1035,DRV-5035,Kia,EV6,REG-29MB-4505,77,15,15,52,Charging,2026-11-21 05:52:48,18:44,0.0,0.0,0.0,10.46,0.0,0
TRIP-108007,EV-1033,DRV-5033,Kia,EV6,REG-21AH-8788,77,89,89,369,Running,2026-04-22 22:10:33,12:52,16.09,33.4,31.8,0.0,0.0,0
TRIP-108008,EV-1029,DRV-5029,Tesla,Model Y,REG-83XL-4438,75,74,74,295,Garage,2026-08-25 23:23:32,23:11,0.0,0.0,0.0,0.0,0.0,0
TRIP-108009,EV-1035,DRV-5035,Kia,EV6,REG-29MB-4505,77,65,65,218,Running,2026-02-14 02:58:42,05:15,43.43,68.2,74.12,0.0,14.03,0
TRIP-108010,EV-1023,DRV-5023,BYD,Seal,REG-18BR-1542,82,55,55,197,Running,2026-09-29 10:32:56,02:33,163.38,64.5,251.02,0.0,0.0,1
TRIP-108011,EV-1010,DRV-5010,Hyundai,Ioniq 5,REG-46HO-5814,77,18,18,76,Charging,2026-12-12 03:25:25,13:53,0.0,0.0,0.0,33.19,0.0,0
TRIP-108012,EV-1014,DRV-5014,Hyundai,Kona EV,REG-81FF-2854,48,8,8,25,Charging,2026-07-20 03:27:19,22:34,0.0,0.0,0.0,24.61,0.0,0
TRIP-108013,EV-1040,DRV-5040,Kia,EV9,REG-86TG-1070,100,93,93,368,Running,2026-10-24 07:09:19,23:18,39.91,34.2,91.14,0.0,0.0,2
TRIP-108014,EV-1022,DRV-5022,Kia,EV9,REG-24VD-8275,100,51,51,189,Charging,2026-08-13 07:54:19,01:37,0.0,0.0,0.0,12.44,0.0,0
TRIP-108015,EV-1048,DRV-5048,Tata,Nexon EV,REG-64CK-1324,40,27,27,96,Garage,2026-01-26 15:45:42,21:55,0.0,0.0,0.0,0.0,0.0,0
TRIP-108016,EV-1032,DRV-5032,BYD,Atto 3,REG-70XV-6697,50,100,100,395,Garage,2026-04-10 21:05:38,15:47,0.0,0.0,0.0,0.0,0.0,0
TRIP-108017,EV-1034,DRV-5034,Hyundai,Ioniq 5,REG-14IK-6071,77,46,46,166,Charging,2026-12-19 19:15:34,01:05,0.0,0.0,0.0,11.27,0.0,0
TRIP-108018,EV-1003,DRV-5003,Tesla,Model 3,REG-34KD-3097,60,44,44,153,Charging,2026-10-10 10:14:23,11:40,0.0,0.0,0.0,33.73,0.0,0
TRIP-108019,EV-1009,DRV-5009,Kia,EV9,REG-95ME-4405,100,51,51,214,Running,2026-03-02 08:15:50,11:04,28.88,52.2,63.74,0.0,0.0,0
TRIP-108020,EV-1007,DRV-5007,BYD,Atto 3,REG-87OO-4398,50,85,85,279,Garage,2026-08-04 23:05:37,06:39,0.0,0.0,0.0,0.0,0.0,0
TRIP-108021,EV-1020,DRV-5020,Tesla,Model Y,REG-70HS-3349,75,65,65,282,Garage,2026-02-16 13:59:19,11:21,0.0,0.0,0.0,0.0,0.0,0
TRIP-108022,EV-1026,DRV-5026,Hyundai,Kona EV,REG-79NH-2684,48,25,25,105,Running,2026-05-07 12:31:05,18:29,112.67,30.5,234.54,0.0,0.0,0
TRIP-108023,EV-1018,DRV-5018,Hyundai,Kona EV,REG-61RQ-8391,48,47,47,168,Charging,2026-03-04 20:06:16,00:53,0.0,0.0,0.0,26.1,0.0,0
TRIP-108024,EV-1037,DRV-5037,Tesla,Model Y,REG-46CV-5665,75,38,38,141,Running,2026-12-06 17:13:38,01:37,111.24,40.0,191.06,0.0,0.0,0
TRIP-108025,EV-1002,DRV-5002,Tata,Nexon EV,REG-75QU-8605,40,27,27,105,Running,2026-05-26 10:21:02,12:51,20.12,37.7,40.67,0.0,0.0,1
TRIP-108026,EV-1029,DRV-5029,Tesla,Model Y,REG-83XL-4438,75,68,68,265,Running,2026-02-16 19:27:29,08:26,104.69,44.5,126.01,0.0,0.0,0
TRIP-108027,EV-1032,DRV-5032,BYD,Atto 3,REG-70XV-6697,50,75,75,266,Garage,2026-09-22 07:25:35,16:13,0.0,0.0,0.0,0.0,0.0,0
TRIP-108028,EV-1013,DRV-5013,Tata,Punch EV,REG-94KU-9544,25,76,76,302,Charging,2026-10-28 11:25:19,03:39,0.0,0.0,0.0,17.36,0.0,0
TRIP-108029,EV-1019,DRV-5019,Hyundai,Ioniq 5,REG-60LM-9597,77,100,100,435,Garage,2026-08-01 14:51:15,03:07,0.0,0.0,0.0,0.0,0.0,0
TRIP-108030,EV-1029,DRV-5029,Tesla,Model Y,REG-83XL-4438,75,62,62,260,Running,2026-07-08 17:16:11,10:38,152.27,64.4,322.55,0.0,0.0,0
TRIP-108031,EV-1027,DRV-5027,Tata,Nexon EV,REG-61QY-8785,40,53,53,182,Garage,2026-08-17 14:24:21,00:36,0.0,0.0,0.0,0.0,0.0,0
TRIP-108032,EV-1035,DRV-5035,Kia,EV6,REG-29MB-4505,77,6,6,21,Charging,2026-06-28 08:10:57,05:23,0.0,0.0,0.0,19.45,0.0,0
TRIP-108033,EV-1009,DRV-5009,Kia,EV9,REG-95ME-4405,100,64,64,268,Running,2026-10-23 10:43:47,12:08,123.2,68.9,244.97,0.0,24.79,2
TRIP-108034,EV-1001,DRV-5001,Tata,Punch EV,REG-67ZP-2128,25,22,22,77,Charging,2026-02-26 04:00:04,03:47,0.0,0.0,0.0,16.8,0.0,0
TRIP-108035,EV-1015,DRV-5015,Tesla,Model 3,REG-40VN-6631,60,68,68,259,Charging,2026-05-18 17:40:08,10:05,0.0,0.0,0.0,15.27,0.0,0
TRIP-108036,EV-1034,DRV-5034,Hyundai,Ioniq 5,REG-14IK-6071,77,40,40,165,Garage,2026-02-26 05:05:22,04:00,0.0,0.0,0.0,0.0,0.0,0
TRIP-108037,EV-1010,DRV-5010,Hyundai,Ioniq 5,REG-46HO-5814,77,35,35,134,Running,2026-01-13 19:25:46,02:47,87.63,52.0,144.48,0.0,10.62,0
TRIP-108038,EV-1007,DRV-5007,BYD,Atto 3,REG-87OO-4398,50,9,9,32,Charging,2026-02-08 08:18:52,12:16,0.0,0.0,0.0,13.21,0.0,0
TRIP-108039,EV-1014,DRV-5014,Hyundai,Kona EV,REG-81FF-2854,48,68,68,259,Running,2026-10-25 14:28:21,03:06,165.52,72.5,398.33,0.0,0.0,1
TRIP-108040,EV-1030,DRV-5030,Hyundai,Kona EV,REG-22GX-1920,48,36,36,116,Garage,2026-11-12 12:28:26,12:13,0.0,0.0,0.0,0.0,0.0,0
TRIP-108041,EV-1020,DRV-5020,Tesla,Model Y,REG-70HS-3349,75,25,25,98,Charging,2026-08-03 10:41:09,07:03,0.0,0.0,0.0,33.51,0.0,0
TRIP-108042,EV-1024,DRV-5024,Tesla,Model Y,REG-99CH-7127,75,55,55,221,Running,2026-05-16 12:55:02,17:47,132.95,70.4,288.96,0.0,0.0,0
TRIP-108043,EV-1045,DRV-5045,Tata,Punch EV,REG-82MR-9608,25,98,98,372,Running,2026-06-04 21:36:49,19:09,31.28,68.1,76.29,0.0,0.0,0
TRIP-108044,EV-1020,DRV-5020,Tesla,Model Y,REG-70HS-3349,75,92,92,315,Garage,2026-04-30 13:01:04,23:38,0.0,0.0,0.0,0.0,0.0,0
TRIP-108045,EV-1043,DRV-5043,BYD,Seal,REG-85KU-7250,82,66,66,261,Garage,2026-10-14 01:26:16,13:34,0.0,0.0,0.0,0.0,0.0,0
TRIP-108046,EV-1027,DRV-5027,Tata,Nexon EV,REG-61QY-8785,40,22,22,81,Garage,2026-03-19 16:30:07,15:05,0.0,0.0,0.0,0.0,0.0,0
TRIP-108047,EV-1021,DRV-5021,Tesla,Model 3,REG-17KV-1641,60,36,36,126,Running,2026-05-29 07:53:10,08:55,167.26,60.8,372.9,0.0,0.0,0
TRIP-108048,EV-1034,DRV-5034,Hyundai,Ioniq 5,REG-14IK-6071,77,27,27,114,Charging,2026-08-11 11:57:43,11:58,0.0,0.0,0.0,25.48,0.0,0
TRIP-108049,EV-1050,DRV-5050,Tata,Nexon EV,REG-53YA-8703,40,15,15,62,Running,2026-10-27 00:39:57,19:26,134.88,39.1,203.4,0.0,0.0,0
TRIP-108050,EV-1009,DRV-5009,Kia,EV9,REG-95ME-4405,100,96,96,357,Running,2026-12-20 16:07:30,02:16,37.05,60.5,62.56,0.0,13.76,0
TRIP-108051,EV-1024,DRV-5024,Tesla,Model Y,REG-99CH-7127,75,65,65,278,Running,2026-06-22 01:23:10,17:13,130.05,57.8,182.04,0.0,0.0,0
TRIP-108052,EV-1030,DRV-5030,Hyundai,Kona EV,REG-22GX-1920,48,35,35,112,Charging,2026-06-21 18:30:01,05:02,0.0,0.0,0.0,21.71,0.0,0
TRIP-108053,EV-1026,DRV-5026,Hyundai,Kona EV,REG-79NH-2684,48,96,96,408,Running,2026-05-03 14:58:37,11:06,130.0,72.6,319.94,0.0,0.0,0
TRIP-108054,EV-1001,DRV-5001,Tata,Punch EV,REG-67ZP-2128,25,45,45,197,Running,2026-05-24 12:33:55,08:22,25.94,35.1,36.73,0.0,0.0,0
TRIP-108055,EV-1003,DRV-5003,Tesla,Model 3,REG-34KD-3097,60,39,39,140,Running,2026-06-27 02:54:51,17:37,117.19,52.7,256.35,0.0,0.0,0
TRIP-108056,EV-1026,DRV-5026,Hyundai,Kona EV,REG-79NH-2684,48,51,51,186,Running,2026-10-11 12:13:18,04:26,157.22,46.0,220.97,0.0,0.0,2
TRIP-108057,EV-1031,DRV-5031,Tesla,Model Y,REG-35HH-1401,75,43,43,144,Charging,2026-03-11 10:50:13,20:35,0.0,0.0,0.0,24.95,0.0,0
TRIP-108058,EV-1003,DRV-5003,Tesla,Model 3,REG-34KD-3097,60,29,29,116,Running,2026-01-29 08:50:37,11:05,118.59,69.8,166.64,0.0,0.0,0
TRIP-108059,EV-1022,DRV-5022,Kia,EV9,REG-24VD-8275,100,30,30,121,Charging,2026-08-05 12:15:37,08:15,0.0,0.0,0.0,17.16,0.0,0
TRIP-108060,EV-1025,DRV-5025,BYD,Atto 3,REG-68ZH-1146,50,8,8,31,Charging,2026-01-04 02:59:19,08:05,0.0,0.0,0.0,34.63,0.0,0
TRIP-108061,EV-1040,DRV-5040,Kia,EV9,REG-86TG-1070,100,96,96,411,Garage,2026-03-19 02:25:02,07:34,0.0,0.0,0.0,0.0,0.0,0
TRIP-108062,EV-1050,DRV-5050,Tata,Nexon EV,REG-53YA-8703,40,67,67,223,Charging,2026-05-24 21:06:25,04:11,0.0,0.0,0.0,15.95,0.0,0
TRIP-108063,EV-1016,DRV-5016,BYD,Atto 3,REG-98NB-1442,50,29,29,96,Garage,2026-04-14 14:10:55,02:03,0.0,0.0,0.0,0.0,0.0,0
TRIP-108064,EV-1035,DRV-5035,Kia,EV6,REG-29MB-4505,77,18,18,58,Charging,2026-02-11 15:01:17,04:44,0.0,0.0,0.0,23.01,0.0,0
TRIP-108065,EV-1019,DRV-5019,Hyundai,Ioniq 5,REG-60LM-9597,77,94,94,385,Garage,2026-09-01 22:54:56,23:31,0.0,0.0,0.0,0.0,0.0,0
TRIP-108066,EV-1019,DRV-5019,Hyundai,Ioniq 5,REG-60LM-9597,77,23,23,95,Garage,2026-08-29 01:05:00,19:26,0.0,0.0,0.0,0.0,0.0,0
TRIP-108067,EV-1032,DRV-5032,BYD,Atto 3,REG-70XV-6697,50,33,33,121,Running,2026-05-12 09:04:05,19:12,154.3,48.7,277.31,0.0,0.0,0
TRIP-108068,EV-1042,DRV-5042,Hyundai,Kona EV,REG-51WT-9670,48,47,47,163,Garage,2026-06-15 14:22:45,08:27,0.0,0.0,0.0,0.0,0.0,0
TRIP-108069,EV-1049,DRV-5049,Kia,EV6,REG-53ZC-7587,77,19,19,63,Running,2026-06-28 22:20:15,08:21,42.79,42.1,82.78,0.0,0.0,1
TRIP-108070,EV-1023,DRV-5023,BYD,Seal,REG-18BR-1542,82,46,46,194,Charging,2026-08-30 16:22:15,06:59,0.0,0.0,0.0,9.73,0.0,0
TRIP-108071,EV-1044,DRV-5044,Kia,EV6,REG-47TG-9858,77,29,29,104,Garage,2026-12-23 12:50:27,08:14,0.0,0.0,0.0,0.0,235.66,0
TRIP-108072,EV-1024,DRV-5024,Tesla,Model Y,REG-99CH-7127,75,42,42,146,Garage,2026-07-15 05:05:49,18:19,0.0,0.0,0.0,0.0,0.0,0
TRIP-108073,EV-1030,DRV-5030,Hyundai,Kona EV,REG-22GX-1920,48,68,68,297,Garage,2026-09-10 06:15:36,23:02,0.0,0.0,0.0,0.0,0.0,0
TRIP-108074,EV-1018,DRV-5018,Hyundai,Kona EV,REG-61RQ-8391,48,72,72,293,Running,2026-12-25 12:54:07,03:06,23.76,31.7,43.32,0.0,0.0,0
TRIP-108075,EV-1025,DRV-5025,BYD,Atto 3,REG-68ZH-1146,50,50,50,210,Garage,2026-03-22 00:39:25,02:40,0.0,0.0,0.0,0.0,0.0,0
TRIP-108076,EV-1049,DRV-5049,Kia,EV6,REG-53ZC-7587,77,16,16,51,Garage,2026-09-08 06:59:33,21:58,0.0,0.0,0.0,0.0,0.0,0
TRIP-108077,EV-1003,DRV-5003,Tesla,Model 3,REG-34KD-3097,60,96,96,381,Running,2026-07-30 22:54:38,05:45,94.15,55.4,121.91,0.0,0.0,0
TRIP-108078,EV-1027,DRV-5027,Tata,Nexon EV,REG-61QY-8785,40,65,65,232,Running,2026-09-20 19:35:20,09:21,21.41,53.7,49.9,0.0,0.0,0
TRIP-108079,EV-1023,DRV-5023,BYD,Seal,REG-18BR-1542,82,56,56,230,Running,2026-07-06 11:27:17,00:53,83.17,42.5,116.83,0.0,0.0,0
TRIP-108080,EV-1026,DRV-5026,Hyundai,Kona EV,REG-79NH-2684,48,40,40,170,Running,2026-11-14 19:02:36,20:34,41.36,39.8,101.43,0.0,0.0,0
TRIP-108081,EV-1039,DRV-5039,Hyundai,Ioniq 5,REG-70OW-2063,77,16,16,63,Running,2026-10-24 23:11:28,04:30,42.13,54.3,54.09,0.0,0.0,0
TRIP-108082,EV-1007,DRV-5007,BYD,Atto 3,REG-87OO-4398,50,69,69,292,Garage,2026-10-08 07:25:04,08:06,0.0,0.0,0.0,0.0,0.0,0
TRIP-108083,EV-1038,DRV-5038,BYD,Atto 3,REG-44OG-8515,50,62,62,216,Running,2026-06-18 08:51:40,14:06,50.47,43.4,87.39,0.0,0.0,0
TRIP-108084,EV-1006,DRV-5006,Tesla,Model Y,REG-53FY-2185,75,94,94,369,Running,2026-11-27 01:31:27,13:03,128.54,38.6,274.98,0.0,26.0,0
TRIP-108085,EV-1044,DRV-5044,Kia,EV6,REG-47TG-9858,77,84,84,278,Running,2026-05-25 05:47:09,20:25,19.21,72.2,23.69,0.0,0.0,0
TRIP-108086,EV-1012,DRV-5012,Kia,EV6,REG-11XL-6570,77,45,45,179,Garage,2026-09-25 13:01:07,04:35,0.0,0.0,0.0,0.0,0.0,0
TRIP-108087,EV-1031,DRV-5031,Tesla,Model Y,REG-35HH-1401,75,42,42,176,Garage,2026-06-25 16:09:12,08:02,0.0,0.0,0.0,0.0,0.0,0
TRIP-108088,EV-1034,DRV-5034,Hyundai,Ioniq 5,REG-14IK-6071,77,33,33,131,Charging,2026-11-28 00:41:53,09:45,0.0,0.0,0.0,19.9,0.0,0
TRIP-108089,EV-1019,DRV-5019,Hyundai,Ioniq 5,REG-60LM-9597,77,71,71,249,Garage,2026-12-10 11:37:05,23:14,0.0,0.0,0.0,0.0,0.0,0
TRIP-108090,EV-1020,DRV-5020,Tesla,Model Y,REG-70HS-3349,75,31,31,102,Running,2026-11-30 03:06:12,08:48,133.25,32.3,252.98,0.0,0.0,0
TRIP-108091,EV-1019,DRV-5019,Hyundai,Ioniq 5,REG-60LM-9597,77,93,93,355,Running,2026-12-16 11:30:56,08:38,114.14,60.4,194.9,0.0,0.0,0
TRIP-108092,EV-1001,DRV-5001,Tata,Punch EV,REG-67ZP-2128,25,21,21,68,Garage,2026-09-20 04:22:41,18:34,0.0,0.0,0.0,0.0,0.0,0
TRIP-108093,EV-1043,DRV-5043,BYD,Seal,REG-85KU-7250,82,25,25,95,Running,2026-07-25 17:41:10,04:01,62.36,59.6,102.92,0.0,12.07,0
TRIP-108094,EV-1046,DRV-5046,Tata,Punch EV,REG-57GE-9327,25,32,32,105,Charging,2026-02-24 07:06:32,18:31,0.0,0.0,0.0,21.18,0.0,0
TRIP-108095,EV-1048,DRV-5048,Tata,Nexon EV,REG-64CK-1324,40,38,38,160,Running,2026-01-01 18:52:51,01:55,31.39,59.3,73.98,0.0,0.0,0
TRIP-108096,EV-1029,DRV-5029,Tesla,Model Y,REG-83XL-4438,75,78,78,259,Garage,2026-07-26 14:52:03,00:00,0.0,0.0,0.0,0.0,216.68,0
TRIP-108097,EV-1028,DRV-5028,BYD,Seal,REG-59OL-4343,82,76,76,294,Charging,2026-03-25 00:02:22,20:31,0.0,0.0,0.0,19.14,0.0,0
TRIP-108098,EV-1017,DRV-5017,BYD,Atto 3,REG-40XE-9091,50,16,16,66,Running,2026-04-20 12:45:38,12:35,19.75,46.6,25.76,0.0,28.98,3
TRIP-108099,EV-1033,DRV-5033,Kia,EV6,REG-21AH-8788,77,81,81,325,Garage,2026-01-14 03:11:34,21:26,0.0,0.0,0.0,0.0,0.0,0
